,Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,genre,song_name,title,text_feature
7724,7724,0.777,0.586,3,-8.127,0,0.109,0.107,8.71e-05,0.112,0.4920000000000001,144.077,audio_features,202344,4,Underground Rap,Drugs Accompanied by Sex (feat. 6 Lack),, Drugs Accompanied by Sex (feat. 6 Lack)
37307,37307,0.4679999999999999,0.922,10,,0,0.0568,0.00063,0.6890000000000001,0.107,0.186,176.054,audio_features,405000,4,dnb,,Drum and Bass 2020,Drum and Bass 2020 
10427,10427,0.378,0.957,8,-5.747999999999998,1,0.487,0.00163,2.35e-06,0.208,0.214,170.035,audio_features,113000,4,Trap Metal,Psychosis,, Psychosis
39691,39691,0.557,0.974,6,-3.982,1,0.0683,0.0102,0.537,0.764,0.775,152.039,audio_features,148816,4,hardstyle,,Best Hardstyle ever made,Best Hardstyle ever made 
32015,32015,0.6659999999999999,0.909,7,-7.797999999999999,1,0.0551,0.000576,0.906,0.315,0.0593,136.002,audio_features,443468,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
2128,2128,0.8859999999999999,0.516,1,-8.377,1,0.263,0.0261,0.0,0.375,0.583,148.055,audio_features,168640,4,Dark Trap,BabyWipe,, BabyWipe
32077,32077,0.595,0.995,0,-5.9979999999999976,1,0.0654,0.000138,0.7979999999999999,0.2,0.144,140.009,audio_features,456000,3,psytrance,,Psytrance 2020,Psytrance 2020 
26792,26792,0.7979999999999999,0.5579999999999999,11,-7.562,0,0.0872,0.00158,0.8640000000000001,0.0868,0.262,127.998,audio_features,345489,4,techno,,Techno,Techno 
39133,39133,0.522,0.952,9,-6.648,0,0.12,0.0519,0.0993,0.379,0.1969999999999999,149.972,audio_features,156808,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
28809,28809,0.645,0.914,10,,0,0.0748,0.000217,0.8690000000000001,0.131,0.472,129.983,audio_features,489795,4,trance,,Vocal Melodic Trance Top 1000,Vocal Melodic Trance Top 1000 
17581,17581,0.581,0.45,4,-7.292999999999998,1,0.0444,0.258,0.00031,0.135,0.205,153.088,audio_features,379847,3,RnB,Lights Out (Hymn Too),, Lights Out (Hymn Too)
33698,33698,0.498,0.945,5,-0.003,0,0.1369999999999999,0.0139,0.647,0.3379999999999999,0.179,149.888,audio_features,228767,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
22013,22013,0.825,0.7709999999999999,8,-5.695,1,0.0674,0.00351,0.005,0.0776,0.6609999999999999,130.04399999999998,audio_features,240002,4,techhouse,,Tech House Elrow Secrets,Tech House Elrow Secrets 
36963,36963,0.417,0.99,2,-1.227,1,0.14,0.000172,0.866,0.1369999999999999,0.074,173.982,audio_features,335543,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
20583,20583,0.924,0.727,7,-6.097,1,0.26,0.0346,0.0,0.045,0.8959999999999999,203.942,audio_features,247240,4,Hiphop,U A Freak,, U A Freak
40692,40692,0.428,0.956,1,-5.1610000000000005,1,0.046,0.000799,0.812,0.241,0.0376,150.042,audio_features,157012,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
2674,2674,0.596,0.755,10,-5.989,1,0.0302,0.00163,0.916,0.106,0.108,120.004,audio_features,261500,4,Dark Trap,Yūgen,, Yūgen
22107,22107,0.807,0.7390000000000001,11,,1,0.0674,0.000721,0.925,0.139,0.664,128.001,audio_features,382531,4,techhouse,,Beatoirt Best New Tech House,Beatoirt Best New Tech House 
16117,16117,0.459,0.6629999999999999,1,-2.275,1,0.0321,0.41,0.0,0.114,0.5,135.907,audio_features,263507,4,RnB,Speedin',, Speedin'
12368,12368,0.411,0.962,4,-5.952000000000001,1,0.0917,0.103,0.0,0.529,0.622,173.143,audio_features,172646,4,Emo,Feeling This,, Feeling This
22596,22596,0.7979999999999999,0.863,11,-9.631,1,0.0612,0.00059,0.885,0.0732,0.698,127.998,audio_features,195020,4,techhouse,,Tech House 2020,Tech House 2020 
26862,26862,0.7879999999999999,0.625,1,,1,0.0375,0.0016,0.905,0.299,0.439,125.012,audio_features,453120,4,techno,,Techno / Minimal / Hardcore/ Melodic / Dark,Techno / Minimal / Hardcore/ Melodic / Dark 
28275,28275,0.589,0.8190000000000001,9,-8.818999999999997,1,0.0617,0.00551,0.108,0.141,0.255,129.05100000000002,audio_features,312453,4,trance,,Anjunabeats Volumes 1 - 14,Anjunabeats Volumes 1 - 14 
22522,22522,0.8,0.775,0,-9.273,1,0.0634,0.000192,0.41,0.192,0.715,121.997,audio_features,188852,4,techhouse,,Tech House Movement,Tech House Movement 
35884,35884,0.529,0.856,5,-2.54,0,0.238,0.195,2.68e-05,0.205,0.4,149.995,audio_features,188948,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
7828,7828,0.8740000000000001,0.917,11,-4.902,0,0.0514,0.00485,1.96e-05,0.105,0.166,119.959,audio_features,192052,4,Underground Rap,Newport Reds,, Newport Reds
4898,4898,0.8390000000000001,0.65,1,,1,0.204,0.379,0.0,0.121,0.775,150.059,audio_features,134027,4,Underground Rap,Drop Top Benz,, Drop Top Benz
8259,8259,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,audio_features,135090,4,Underground Rap,Moonlight,, Moonlight
20423,20423,0.57,0.774,1,-3.677,0,0.25,0.32,0.000332,0.199,0.229,131.928,audio_features,244293,4,Hiphop,Bounce,, Bounce
15753,15753,0.573,0.7120000000000001,0,-5.976,1,0.0732,0.0572,0.0,0.1669999999999999,0.346,140.012,audio_features,259720,4,RnB,Love in This Club (feat. Young Jeezy),, Love in This Club (feat. Young Jeezy)
25442,25442,0.807,0.812,11,-7.421,0,0.0774,0.000315,0.952,0.0874,0.172,126.001,audio_features,396310,4,techno,,Dark Techno,Dark Techno 
41561,41561,0.298,0.902,11,-4.049,0,0.1939999999999999,0.00615,0.0556,0.563,0.373,149.826,audio_features,396513,4,hardstyle,,Greatest Hardstyle Playlist,Greatest Hardstyle Playlist 
18248,18248,0.5720000000000001,0.385,7,,1,0.0308,0.371,0.0,0.231,0.3229999999999999,191.598,audio_features,215733,4,Pop,Shallow,, Shallow
13900,13900,0.513,0.59,0,-8.032,1,0.153,0.235,2.67e-05,0.151,0.295,197.873,audio_features,240488,4,Emo,Nog Lang Niet,, Nog Lang Niet
36676,36676,0.563,0.977,1,-1.832,1,0.2319999999999999,0.00206,0.503,0.821,0.365,172.058,audio_features,312558,4,dnb,,Stepping Out,Stepping Out 
41192,41192,0.637,0.618,7,-8.193,1,0.0697,0.186,0.665,0.0804,0.0398,150.037,audio_features,386220,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
7622,7622,0.979,0.519,4,-3.86,1,0.259,0.0588,0.00119,0.385,0.728,120.034,audio_features,119824,4,Underground Rap,Mavericks,, Mavericks
32541,32541,0.675,0.8240000000000001,2,-4.517,1,0.0589,0.00315,0.812,0.236,0.1119999999999999,138.039,audio_features,373370,4,psytrance,,Psytrance Can,Psytrance Can 
33750,33750,0.488,0.785,9,-4.238,1,0.0752,0.000356,0.0366,0.626,0.0352,149.71,audio_features,182400,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
40002,40002,0.488,0.965,7,-5.002,1,0.0385,0.00342,0.503,0.129,0.708,150.018,audio_features,303263,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
24078,24078,0.8,0.747,11,-6.074,1,0.0716,0.000415,0.923,0.0336,0.601,126.009,audio_features,419764,4,techhouse,,Dirtybird Players,Dirtybird Players 
17387,17387,0.735,0.8240000000000001,10,-4.143,0,0.036,0.615,0.0,0.158,0.726,200.404,audio_features,211666,4,RnB,Get Busy,, Get Busy
25192,25192,0.747,0.897,1,-6.619,1,0.0457,0.00407,0.942,0.111,0.486,126.017,audio_features,374000,4,techno,,Techno Music Matters,Techno Music Matters 
25495,25495,0.723,0.925,1,,1,0.0565,0.00065,0.848,0.099,0.389,128.998,audio_features,347209,4,techno,,Acid Techno,Acid Techno 
24960,24960,0.721,0.906,11,-6.412000000000001,0,0.0661,0.000291,0.866,0.115,0.1009999999999999,125.001,audio_features,403260,4,techno,,Dark Techno Rave,Dark Techno Rave 
27153,27153,0.568,0.705,11,,0,0.0402,0.000111,0.8809999999999999,0.508,0.0722,128.005,audio_features,386009,4,techno,,Dark Techno,Dark Techno 
34973,34973,0.743,0.7140000000000001,2,-5.247000000000001,1,0.161,0.0284,0.000145,0.298,0.198,144.996,audio_features,244385,4,trap,,Lost Lands 2019,Lost Lands 2019 
766,766,0.631,0.657,1,-7.922999999999999,1,0.104,0.000447,0.0123,0.54,0.1369999999999999,114.819,audio_features,90712,4,Dark Trap,LayYourAssDown,, LayYourAssDown
25952,25952,0.568,0.902,9,,1,0.0429,0.000906,0.828,0.0766,0.357,130.011,audio_features,339697,3,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
8268,8268,0.8240000000000001,0.5539999999999999,4,-7.117999999999999,0,0.115,0.433,0.0,0.124,0.316,127.003,audio_features,166298,4,Underground Rap,Sold Out Dates (feat. Lil Baby),, Sold Out Dates (feat. Lil Baby)
37861,37861,0.522,0.964,2,,1,0.0576,0.0377,0.143,0.191,0.52,175.011,audio_features,311314,4,dnb,,Drum and Bass - Running 2020,Drum and Bass - Running 2020 
22424,22424,0.6809999999999999,0.974,1,-5.4,0,0.0529,0.00042,0.901,0.3339999999999999,0.373,125.0,audio_features,173760,4,techhouse,,Tech house,Tech house 
40899,40899,0.5,0.939,9,-5.855,0,0.0475,0.0141,0.00922,0.168,0.718,150.009,audio_features,269847,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
10706,10706,0.68,0.7979999999999999,2,-2.694,1,0.32,6.879999999999999e-05,0.0,0.1669999999999999,0.602,115.833,audio_features,126798,4,Trap Metal,SHOTSFIRED (FEAT. UNOFROMPLUTO),, SHOTSFIRED (FEAT. UNOFROMPLUTO)
36366,36366,0.5529999999999999,0.8220000000000001,8,,1,0.0311,7.46e-05,0.667,0.214,0.191,175.054,audio_features,337160,4,dnb,,Drum and Bass - 2015 to 2020,Drum and Bass - 2015 to 2020 
11504,11504,0.54,0.265,4,,1,0.123,0.0281,0.0137,0.111,0.0644,141.188,audio_features,98174,5,Trap Metal,Straw Chairs,, Straw Chairs
34311,34311,0.675,0.8270000000000001,8,-4.292,0,0.0363,0.00138,0.865,0.68,0.0402,139.928,audio_features,310411,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
2768,2768,0.585,0.73,11,-9.42,0,0.127,0.000665,0.645,0.352,0.24,114.998,audio_features,208712,4,Dark Trap,Sonder,, Sonder
966,966,0.813,0.494,0,-6.941,1,0.176,0.125,0.0,0.107,0.225,120.023,audio_features,160042,4,Dark Trap,Mardi Gras,, Mardi Gras
33038,33038,0.58,0.985,4,-7.596,0,0.0538,0.000137,0.748,0.508,0.4479999999999999,145.005,audio_features,476752,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
30992,30992,0.57,0.973,11,-4.453,0,0.0641,3.3799999999999995e-05,0.508,0.883,0.461,146.02100000000004,audio_features,463959,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
24054,24054,0.8059999999999999,0.976,10,-5.45,0,0.0579,0.0005139999999999,0.5489999999999999,0.0248,0.42,124.019,audio_features,376101,4,techhouse,,Tech House,Tech House 
2891,2891,0.455,0.7090000000000001,8,-4.587,0,0.0328,0.0293,0.00234,0.229,0.0571,210.18400000000003,audio_features,128048,4,Dark Trap,Drowning,, Drowning
41758,41758,0.425,0.895,5,,0,0.107,0.0065,1.39e-06,0.168,0.3939999999999999,149.745,audio_features,155394,3,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
2590,2590,0.501,0.943,10,-4.053,0,0.0653,0.3,0.667,0.159,0.426,143.95600000000005,audio_features,213333,4,Dark Trap,Reach,, Reach
35308,35308,0.693,0.875,1,-1.889,1,0.0632,0.00044,0.00717,0.385,0.285,144.961,audio_features,231724,4,trap,,Riddim Dubstep 2017-2018-2019,Riddim Dubstep 2017-2018-2019 
19077,19077,0.38,0.481,7,-9.874,0,0.0567,0.464,0.0,0.0765,0.237,105.36,audio_features,348853,4,Hiphop,Acquainted,, Acquainted
19800,19800,0.7290000000000001,0.619,2,-6.797999999999999,1,0.386,0.204,0.0,0.0948,0.649,176.04,audio_features,207693,4,Hiphop,Da Grind (Featuring Apocalypse),, Da Grind (Featuring Apocalypse)
4385,4385,0.453,0.701,2,-7.07,0,0.0725,0.019,0.225,0.0857,0.0361,137.997,audio_features,177786,4,Dark Trap,Uczucia,, Uczucia
24849,24849,0.662,0.883,11,-7.811,0,0.0559999999999999,0.0067,0.877,0.1169999999999999,0.157,133.011,audio_features,429947,4,techno,,Dark Techno Rave,Dark Techno Rave 
26369,26369,0.675,0.975,6,-4.875,0,0.0548,2.05e-05,0.865,0.1119999999999999,0.258,131.986,audio_features,372727,4,techno,,Acid Techno: Hard Techno on Acid,Acid Techno: Hard Techno on Acid 
1275,1275,0.7509999999999999,0.718,0,-11.576,0,0.0447,0.39,0.225,0.29,0.433,220.034,audio_features,86870,4,Dark Trap,LostInMyhead,, LostInMyhead
25197,25197,0.777,0.872,8,,1,0.0941,0.0601,0.947,0.103,0.366,137.991,audio_features,341000,4,techno,,techno. only. (08/02),techno. only. (08/02) 
30673,30673,0.509,0.954,10,,0,0.0373,1.74e-05,0.762,0.262,0.4529999999999999,142.998,audio_features,423984,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
20093,20093,0.852,0.696,1,-5.312,1,0.26,0.762,1.03e-05,0.128,0.4370000000000001,180.922,audio_features,263429,4,Hiphop,Earth,, Earth
21382,21382,0.983,0.846,1,-5.214,1,0.184,0.0202,0.00813,0.0514,0.815,124.989,audio_features,232320,4,techhouse,,Dirtybird Players,Dirtybird Players 
12779,12779,0.359,0.955,4,-2.323,0,0.12,0.00116,0.0,0.349,0.446,170.033,audio_features,230427,4,Emo,Comatose,, Comatose
40360,40360,0.519,0.956,10,-6.206,0,0.0502,0.0626,0.13,0.3339999999999999,0.3,150.023,audio_features,265700,4,hardstyle,,Ready2GetMaggot?,Ready2GetMaggot? 
11595,11595,0.81,0.484,6,-8.835,1,0.0531,0.478,3.65e-06,0.1,0.473,107.063,audio_features,161704,4,Trap Metal,#1 Stunna,, #1 Stunna
1900,1900,0.691,0.7979999999999999,10,-5.61,1,0.0471,0.114,1.27e-05,0.11,0.364,123.93,audio_features,296064,4,Dark Trap,Obsessed,, Obsessed
22324,22324,0.8029999999999999,0.93,0,,1,0.0589,0.000877,0.897,0.0546,0.639,125.998,audio_features,384623,4,techhouse,,Tech House Essentials by Distortion,Tech House Essentials by Distortion 
37724,37724,0.562,0.8759999999999999,10,-3.738,0,0.0577,0.00214,0.8540000000000001,0.0745,0.373,173.99900000000005,audio_features,295091,4,dnb,,Liquid Drum and Bass,Liquid Drum and Bass 
8585,8585,0.7170000000000001,0.907,4,-4.457,0,0.0389,0.035,0.0069599999999999,0.594,0.401,107.051,audio_features,232693,4,Underground Rap,Like Woah,, Like Woah
7296,7296,0.812,0.701,11,-5.334,1,0.277,0.000603,0.0,0.127,0.406,156.947,audio_features,110154,4,Underground Rap,V12,, V12
39724,39724,0.632,0.958,0,-3.349,1,0.185,0.0698,0.0775,0.462,0.376,150.034,audio_features,241700,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
9586,9586,0.818,0.611,8,,0,0.256,0.302,0.000215,0.0993,0.127,144.999,audio_features,254579,4,Underground Rap,18HUNNA (feat. Dave) - Four Tet Remix,, 18HUNNA (feat. Dave) - Four Tet Remix
35964,35964,0.8170000000000001,0.735,1,-3.1710000000000003,0,0.2239999999999999,0.0509,0.875,0.0964,0.359,139.999,audio_features,226286,4,trap,,Riddim Dubstep,Riddim Dubstep 
16782,16782,0.765,0.652,11,-5.358,1,0.136,0.263,0.0,0.108,0.57,189.914,audio_features,161944,4,RnB,Money In The Bank (feat. AJ Tracey),, Money In The Bank (feat. AJ Tracey)
35990,35990,0.593,0.967,1,-2.102,1,0.102,0.00401,0.496,0.154,0.415,145.009,audio_features,289650,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
33508,33508,0.563,0.978,11,-1.192,1,0.24,0.000914,0.309,0.354,0.353,150.02100000000004,audio_features,204500,4,trap,,Lost Lands 2019,Lost Lands 2019 
11432,11432,0.648,0.8340000000000001,8,-3.908,0,0.15,0.108,0.0,0.117,0.4370000000000001,150.344,audio_features,153652,3,Trap Metal,Water $uicide,, Water $uicide
8920,8920,0.755,0.517,4,,0,0.0751,0.754,0.0,0.127,0.6990000000000001,129.02700000000002,audio_features,154560,4,Underground Rap,Elimination,, Elimination
21073,21073,0.915,0.442,9,-6.3210000000000015,0,0.226,0.0102,1.62e-05,0.279,0.65,185.62,audio_features,266960,4,Hiphop,Tainted,, Tainted
22074,22074,0.8190000000000001,0.924,7,-6.135,1,0.0874,0.0155,0.639,0.0427,0.6829999999999999,124.995,audio_features,238080,4,techhouse,,tech house,tech house 
28593,28593,0.439,0.982,7,-6.005,1,0.131,0.000709,0.918,0.152,0.0317,140.033,audio_features,269143,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
24252,24252,0.884,0.8909999999999999,11,,0,0.0716,0.000171,0.8440000000000001,0.123,0.0729,123.004,audio_features,452160,4,techno,,Dark Techno,Dark Techno 
16200,16200,0.815,0.662,6,-8.244,1,0.199,0.0915,0.000409,0.0898,0.611,151.518,audio_features,248493,4,RnB,Let Me Hold You (feat. Omarion),, Let Me Hold You (feat. Omarion)
32951,32951,0.622,0.967,11,-7.067,0,0.0475,8.14e-05,0.804,0.58,0.288,145.998,audio_features,440548,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
18528,18528,0.433,0.85,10,-5.79,0,0.416,0.325,0.0,0.356,0.58,159.95600000000005,audio_features,167813,4,Hiphop,Buck Shots,, Buck Shots
41627,41627,0.2689999999999999,0.936,11,-4.89,0,0.0787,0.00238,0.0784,0.387,0.188,150.024,audio_features,215430,4,hardstyle,,Euphoric Hardstyle - 2020,Euphoric Hardstyle - 2020 
2056,2056,0.47,0.56,11,-5.4510000000000005,1,0.122,0.0221,4.58e-06,0.5329999999999999,0.366,153.814,audio_features,255851,4,Dark Trap,Caffeine,, Caffeine
22471,22471,0.912,0.608,11,-8.249,0,0.0675,0.0183,6.11e-05,0.0852,0.892,127.015,audio_features,226772,4,techhouse,,Dirtybird Players,Dirtybird Players 
31624,31624,0.669,0.935,11,-5.885,0,0.042,3.83e-05,0.878,0.106,0.283,147.999,audio_features,438000,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
33245,33245,0.575,0.939,5,,0,0.106,0.00316,0.6709999999999999,0.128,0.14,149.954,audio_features,234941,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
17323,17323,0.722,0.5479999999999999,0,-7.298999999999999,1,0.0389,0.0245,1.65e-05,0.268,0.418,144.993,audio_features,267440,4,RnB,Gone,, Gone
36005,36005,0.688,0.888,8,-5.489,1,0.123,0.00156,2.69e-05,0.257,0.457,139.917,audio_features,126850,4,trap,,Heavy Dubstep,Heavy Dubstep 
39634,39634,0.362,0.909,11,-2.542,0,0.0773,0.00518,0.0,0.954,0.319,153.945,audio_features,175909,4,hardstyle,,Best Hardstyle ever made,Best Hardstyle ever made 
19910,19910,0.6990000000000001,0.575,1,-9.922,1,0.159,0.218,0.0,0.112,0.234,148.767,audio_features,116240,4,Hiphop,Did It Again,, Did It Again
40610,40610,0.53,0.98,9,-5.23,0,0.0917,0.0087099999999999,0.0662,0.0768,0.272,150.02200000000005,audio_features,337739,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
36902,36902,0.4970000000000001,0.92,1,-2.658,1,0.0542,0.000106,0.0017699999999999,0.134,0.408,173.97799999999995,audio_features,290465,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
1478,1478,0.687,0.653,8,-8.107000000000001,1,0.0696,0.0185,0.534,0.326,0.529,151.069,audio_features,130331,4,Dark Trap,Red Dot,, Red Dot
41843,41843,0.4429999999999999,0.8390000000000001,10,-5.388,0,0.0425,0.0627,0.0446,0.356,0.268,147.96200000000005,audio_features,207144,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
23982,23982,0.805,0.76,10,-6.876,0,0.0698,0.000195,0.914,0.132,0.763,125.993,audio_features,232381,4,techhouse,,Tech House,Tech House 
15559,15559,0.857,0.353,1,-6.146,1,0.077,0.374,0.0,0.133,0.0749,123.091,audio_features,115122,4,Rap,INSIDE,, INSIDE
10085,10085,0.82,0.4970000000000001,4,-9.419,0,0.229,0.161,0.0,0.134,0.363,104.295,audio_features,149134,4,Underground Rap,Something Special,, Something Special
15289,15289,0.901,0.513,1,-10.029,1,0.305,0.0913,0.0,0.267,0.628,91.477,audio_features,152373,4,Rap,Deadly Combination (feat. 2Pac),, Deadly Combination (feat. 2Pac)
32235,32235,0.4589999999999999,0.947,0,-6.393,1,0.175,0.0101,0.818,0.392,0.0318,138.01,audio_features,395217,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
19994,19994,0.5429999999999999,0.721,1,-6.805,1,0.317,0.17,1.06e-06,0.59,0.499,165.984,audio_features,251413,4,Hiphop,Family Feud,, Family Feud
15840,15840,0.6629999999999999,0.777,11,-4.954,0,0.109,0.277,0.0,0.0466,0.758,185.36,audio_features,270507,4,RnB,Wonderful,, Wonderful
23364,23364,0.726,0.908,11,-6.7810000000000015,0,0.0434,0.00133,0.893,0.142,0.7340000000000001,124.0,audio_features,406452,4,techhouse,,Tech House Essentials by Distortion,Tech House Essentials by Distortion 
37697,37697,0.45,0.941,2,-1.0490000000000002,1,0.0477,0.00866,0.913,0.178,0.0381,173.977,audio_features,253792,4,dnb,,Drum and Bass 2020,Drum and Bass 2020 
29694,29694,0.511,0.995,7,-3.505,1,0.0641,0.000278,0.733,0.212,0.551,139.991,audio_features,406964,4,trance,,"Uplifting Trance, Euphoric Trance","Uplifting Trance, Euphoric Trance "
18443,18443,0.483,0.732,0,-4.307,1,0.345,0.68,0.000161,0.349,0.21,124.008,audio_features,277863,4,Hiphop,Birds,, Birds
39655,39655,0.444,0.96,10,-1.183,0,0.569,0.0115,0.00138,0.66,0.179,155.096,audio_features,179428,4,hardstyle,,Greatest Hardstyle Playlist,Greatest Hardstyle Playlist 
34698,34698,0.628,0.743,8,-4.374,1,0.138,0.151,0.0163,0.141,0.278,140.25799999999998,audio_features,134143,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
36525,36525,0.606,0.8059999999999999,1,,0,0.0591,0.00572,0.186,0.301,0.057,174.037,audio_features,231500,4,dnb,,Liquid Drum & Bass,Liquid Drum & Bass 
12245,12245,0.444,0.665,1,-8.587,1,0.035,0.00383,0.0594,0.412,0.0319,190.152,audio_features,201789,4,Trap Metal,Hellcoming,, Hellcoming
32977,32977,0.598,0.967,7,-6.306,1,0.0463,2.14e-05,0.713,0.233,0.1169999999999999,144.019,audio_features,453333,4,psytrance,,PsyTrance 2019 By GMR,PsyTrance 2019 By GMR 
22627,22627,0.8109999999999999,0.903,9,-9.823,0,0.0542,0.000324,0.873,0.0755,0.297,127.008,audio_features,334500,4,techhouse,,Tech house,Tech house 
29905,29905,0.509,0.6659999999999999,0,-6.562,0,0.0337,0.00845,0.000173,0.146,0.0766,128.089,audio_features,217500,4,trance,,Anjunabeats Volumes 1 - 14,Anjunabeats Volumes 1 - 14 
7368,7368,0.647,0.918,7,,1,0.382,0.132,6.89e-06,0.8959999999999999,0.358,189.656,audio_features,224440,4,Underground Rap,Society Is Brainwashed,, Society Is Brainwashed
30785,30785,0.634,0.941,6,,0,0.0498,0.00028,0.7290000000000001,0.1159999999999999,0.369,140.002,audio_features,490286,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
24553,24553,0.6409999999999999,0.7979999999999999,11,-9.09,1,0.0368,0.00694,0.906,0.1119999999999999,0.0241,126.99,audio_features,511543,4,techno,,techno. only. (08/02),techno. only. (08/02) 
